start,end,distance,speed limit
1120362818,3479261188,34.143,46.4
1120362822,1120363067,126.586,59.3
1120362822,4458459493,9.64,59.3
1120362866,1732681154,45.613,59.3
1120362866,426526840,69.915,46.4
1120362866,1120363162,17.668,46.4
1120362877,1084307325,110.239,46.4
1120362877,2410267282,41.359,46.4
1120362877,1101582586,24.993,46.4
1120362890,2990473200,27.495,46.4
1120362890,1984416751,38.756,46.4
1120362890,1120362663,91.373,59.3
1120362894,1120363146,135.267,59.3
1120362894,1984416805,51.202,59.3
1120362894,1120363067,42.046,59.3
1120362898,3307250545,22.656,49.3
1120362898,2337126696,64.671,49.3
1120362902,1120362714,82.672,46.4
1120362902,1120362686,35.797,46.4
1120362902,5631678909,36.642,46.4
1120362934,1720776521,49.928,46.4
1120362934,321706337,42.52,50.0
1120362934,1076646643,117.376,50.0
1120362938,1732681160,34.153,46.4
1120362938,1732681157,43.057,46.4
1120362938,1120363121,25.613,59.3
1120362942,3355806013,49.196,59.3
1120362942,1120363084,36.608,59.3
1120362947,1120363029,105.816,46.4
1120362947,4429248302,64.149,46.4
1120362947,1720776511,59.916,46.4
1120362984,8267091917,16.782,46.4
1120362984,8267091918,1.466,46.4
1120362984,8267088416,56.745,46.4
1120362989,1120362798,27.566,59.3
1120362989,1732681154,30.809,59.3
1120362989,2905733956,71.76,46.4
1120363001,1076646643,119.26,46.4
1120363001,6360177438,61.651,46.4
1120363001,1482253812,58.902,46.4
1120363001,1720776520,31.778,46.4
1120363011,1120362663,38.676,59.3
1120363011,1984416751,95.896,59.3
1120363014,8267088416,21.709,46.4
1120363016,1120363138,32.597,46.4
1120363016,1720776524,39.354,46.4
1120363016,1720776521,39.303,46.4
1120363029,1120362947,105.816,46.4
1120363029,1475714733,49.517,50.0
1120363029,321706337,67.559,50.0
1120363032,3479107559,127.205,49.3
1120363032,3307250548,7.218,49.3
1120363035,4421497239,15.847,59.3
1120363035,4421497237,38.855,46.4
1120363035,4458459492,16.337,59.3
1120363047,1120363158,34.328,46.4
1120363051,321706337,104.847,46.4
1120363067,1120362894,42.046,59.3
1120363067,3357222506,31.815,59.3
1120363067,1120362822,126.586,59.3
1120363074,5590272946,9.856,49.3
1120363074,5590272950,12.212,49.3
1120363074,5590272947,12.62,46.4
1120363074,5590272949,16.966,46.4
1120363077,1720776514,16.239,46.4
1120363077,8267088416,3.029,46.4
1120363084,1120362942,36.608,59.3
1120363084,2386842535,32.972,59.3
1120363101,1120362712,50.001,46.4
1120363101,1482253812,66.855,46.4
1120363101,1120362650,102.947,46.4
1120363103,318918116,26.35,49.3
1120363108,3478361627,48.575,49.3
1120363108,2337126697,82.257,49.3
1120363121,2905733952,58.465,59.3
1120363121,1120362938,25.613,59.3
1120363121,2905733955,75.888,59.3
1120363126,1554231832,40.276,46.4
1120363126,1482253652,61.77,46.4
1120363138,1120363016,32.597,46.4
1120363138,1120362745,15.502,46.4
1120363140,1733808769,57.204,59.3
1120363140,1941922126,195.663,49.3
1120363140,4096409454,69.535,49.3
1120363146,4421497240,8.244,59.3
1120363146,1120362894,135.267,59.3
1120363158,1120362818,124.189,46.4
1120363162,1120362792,22.907,46.4
1120363162,1120362866,17.668,46.4
1120363162,6936294925,145.512,46.4
1120363164,1120362798,40.392,59.3
1122467885,1122467892,178.953,46.4
1122467885,1122467978,26.152,46.4
1122467885,1122467890,19.954,46.4
1122467887,1122467904,136.084,59.3
1122467887,2078325813,18.729,46.4
1122467887,1127494319,20.34,46.4
1122467888,1122467960,15.04,46.4
1122467888,3351231313,10.004,50.0
1122467888,1122467904,57.448,46.4
1122467890,2534921843,102.987,46.4
1122467890,1122467885,19.954,46.4
1122467890,1122467933,17.569,46.4
1122467892,1127494319,136.665,46.4
1122467892,1122467885,178.953,46.4
1122467892,2078325812,37.115,50.0
1122467892,1122467915,36.851,50.0
1122467893,1122467907,99.865,59.3
1122467893,1122467941,105.047,59.3
1122467893,1122468011,46.811,46.4
1122467893,1122467976,45.807,46.4
1122467900,1122467952,135.415,59.3
1122467900,1127494319,30.796,46.4
1122467900,1122467942,17.781,46.4
1122467901,1156735409,69.838,50.0
1122467904,3352523931,41.666,59.3
1122467904,1122467887,136.084,59.3
1122467904,1122467888,57.448,46.4
1122467904,1122467952,53.546,46.4
1122467906,4448330249,12.898,46.4
1122467906,4421551312,41.607,46.4
1122467907,1122467893,99.865,59.3
1122467907,1122468007,40.371,59.3
1122467907,400886726,49.842,46.4
1122467907,1122467930,44.408,46.4
1122467908,1122467956,59.175,59.3
1122467908,1122467915,61.659,59.3
1122467915,1122467908,61.659,59.3
1122467915,4421612238,11.932,59.3
1122467915,1122467892,36.851,50.0
1122467915,1122468010,57.126,50.0
1122467918,1122468012,9.042,46.4
1122467918,400886720,95.545,46.4
1122467918,1127494241,37.084,59.3
1122467920,1122468012,32.071,46.4
1122467920,1127494296,94.697,46.4
1122467920,2534921861,55.319,46.4
1122467920,4421551312,54.542,46.4
1122467921,4419114782,85.739,59.3
1122467921,4419114785,30.634,46.4
1122467921,1122467927,31.236,46.4
1122467921,4419114779,165.885,46.4
1122467924,2135733604,23.385,50.0
1122467925,426882116,84.231,50.0
1122467925,3355751850,57.252,50.0
1122467927,5267916932,45.066,59.3
1122467927,1122467921,31.236,46.4
1122467927,1122467971,13.889,46.4
1122467930,1122467976,99.636,59.3
1122467930,1122467907,44.408,46.4
1122467930,400886725,9.097,46.4
1122467932,1127494354,44.538,59.3
1122467932,1122467977,93.974,59.3
1122467932,1122467959,30.727,46.4
1122467932,2534921861,36.794,46.4
1122467933,2078325812,179.439,50.0
1122467933,1122467890,17.569,46.4
1122467933,1122467973,39.373,46.4
1122467935,4421612238,14.238,59.3
1122467935,1122467983,80.083,59.3
1122467938,1127494296,27.441,46.4
1122467938,1127494226,60.221,50.0
1122467938,2534921864,52.947,50.0
1122467941,1122467893,105.047,59.3
1122467941,1122467991,47.271,46.4
1122467941,1122468021,46.008,46.4
1122467942,1122467900,17.781,46.4
1122467942,1122467956,31.976,46.4
1122467952,1122467900,135.415,59.3
1122467952,1127494358,40.104,59.3
1122467952,1122467904,53.546,46.4
1122467952,1122467959,53.199,46.4
1122467954,321706394,60.853,46.4
1122467954,3219756861,31.844,46.4
1122467954,1122467987,113.574,46.4
1122467955,4419114782,19.943,59.3
1122467955,1122468011,64.695,46.4
1122467955,1122468010,76.333,46.4
1122467956,1127494187,42.818,59.3
1122467956,1122467908,59.175,59.3
1122467956,1122467942,31.976,46.4
1122467956,4225394373,42.407,46.4
1122467959,1122467952,53.199,46.4
1122467959,1122467932,30.727,46.4
1122467960,1968971382,38.073,46.4
1122467960,1122467888,15.04,46.4
1122467960,3351226343,43.459,50.0
1122467971,1122467927,13.889,46.4
1122467971,4419114772,19.98,46.4
1122467973,26069992,167.03,50.0
1122467973,1122467933,39.373,46.4
1122467973,1122468023,12.936,46.4
1122467976,1122467930,99.636,59.3
1122467976,1122467991,104.753,59.3
1122467976,1122467893,45.807,46.4
1122467976,3355751850,35.61,46.4
1122467977,1122467932,93.974,59.3
1122467977,1127494187,32.82,59.3
1122467977,1127494261,15.103,59.3
1122467978,2534921850,101.857,59.3
1122467978,4419114772,32.473,46.4
1122467978,1122467885,26.152,46.4
1122467983,1122467935,80.083,59.3
1122467983,4419114776,3.033,59.3
1122467987,1188790330,30.279,46.4
1122467987,1122467954,113.574,46.4
1122467987,3352523938,118.657,46.4
1122467990,1122468007,52.732,59.3
1122467990,1127494226,7.454,50.0
1122467990,426882116,64.643,50.0
1122467991,1122467976,104.753,59.3
1122467991,1122468008,33.438,46.4
1122467991,1122467941,47.271,46.4
1122467993,2042814612,66.883,49.3
1122467993,2042814606,16.324,49.3
1122467994,400886726,55.495,46.4
1122467994,2534921864,60.96,50.0
1122467994,4225394373,40.772,46.4
1122467994,2534921856,45.559,50.0
1122468004,1122467901,121.172,50.0
1122468006,1968971391,32.154,46.4
1122468006,3352523938,77.696,46.4
1122468006,4448330249,9.755,46.4
1122468007,1122467990,52.732,59.3
1122468007,1122467907,40.371,59.3
1122468008,1307159283,103.365,50.0
1122468008,2534921875,42.379,46.4
1122468008,3355751850,105.356,50.0
1122468008,1122467991,33.438,46.4
1122468010,1122467915,57.126,50.0
1122468010,2534921856,33.712,50.0
1122468010,1122467955,76.333,46.4
1122468011,1122468021,104.898,46.4
1122468011,1122467893,46.811,46.4
1122468011,1122467955,64.695,46.4
1122468011,400886726,100.479,46.4
1122468012,1122467920,32.071,46.4
1122468012,1122467918,9.042,46.4
1122468019,1188790281,13.9,50.0
1122468021,1122468011,104.898,46.4
1122468021,26069984,165.486,46.4
1122468021,1122467941,46.008,46.4
1122468021,4419114785,33.505,46.4
1122468023,1122468024,177.135,50.0
1122468023,1122467973,12.936,46.4
1122468023,3480014654,35.093,46.4
1122468024,1968971373,35.339,49.3
1122468024,321706382,12.394,49.3
1122468024,1122467924,132.165,50.0
1122468026,1103039702,51.06,59.3
1122468026,1122468019,62.606,50.0
1127494179,1127494308,40.071,59.3
1127494179,1127494241,35.786,59.3
1127494179,1127494291,59.969,59.3
1127494181,1127494311,14.85,59.3
1127494181,1127494261,38.628,59.3
1127494185,4448316171,24.744,59.3
1127494187,1122467977,32.82,59.3
1127494187,1122467956,42.818,59.3
1127494187,1127494311,33.751,59.3
1127494188,1127494233,35.564,59.3
1127494188,3352523927,36.009,59.3
1127494188,1127494318,54.908,59.3
1127494188,4383459428,56.624,59.3
1127494203,4551148205,37.925,46.4
1127494203,2905764739,20.786,49.3
1127494203,331638817,75.198,49.3
1127494205,1103039734,35.617,59.3
1127494205,1127494264,34.366,59.3
1127494210,2421243542,32.132,49.3
1127494212,2386842551,45.099,59.3
1127494212,1079387244,93.609,49.3
1127494212,1565161672,44.348,49.3
1127494221,1127494318,36.995,59.3
1127494221,1127494233,55.38,59.3
1127494223,3480106948,5.649,46.4
1127494223,2042814538,16.521,46.4
1127494226,1127494347,47.125,59.3
1127494226,1122467938,60.221,50.0
1127494226,1122467990,7.454,50.0
1127494231,3355806017,8.102,59.3
1127494232,1127494241,112.05,59.3
1127494232,400886720,40.585,49.3
1127494232,1127494244,39.438,49.3
1127494233,1127494188,35.564,59.3
1127494233,1127494221,55.38,59.3
1127494235,1103039769,92.891,46.4
1127494235,1968971382,24.57,46.4
1127494235,4419494968,42.759,59.3
1127494236,1099409502,17.813,49.3
1127494241,1127494179,35.786,59.3
1127494241,1122467918,37.084,59.3
1127494241,1127494232,112.05,59.3
1127494244,1127494291,67.242,59.3
1127494244,1127494232,39.438,49.3
1127494244,1127494348,51.087,49.3
1127494247,4448316171,5.698,59.3
1127494247,1127494292,4.577,59.3
1127494261,2534921859,30.99,59.3
1127494261,1122467977,15.103,59.3
1127494261,1127494181,38.628,59.3
1127494264,1127494205,34.366,59.3
1127494264,1127494323,58.035,59.3
1127494274,3355806018,5.715,59.3
1127494278,1127494337,58.088,59.3
1127494278,426882116,99.054,46.4
1127494278,4413521098,60.77,46.4
1127494279,3355806017,99.507,59.3
1127494279,1565161672,51.7,49.3
1127494279,1127494350,57.607,49.3
1127494285,2905752631,52.591,59.3
1127494285,4419494968,46.373,59.3
1127494285,1103039734,39.34,59.3
1127494289,1127494337,16.299,59.3
1127494289,1127494291,42.795,59.3
1127494289,1127494308,62.422,59.3
1127494291,1127494289,42.795,59.3
1127494291,1127494244,67.242,59.3
1127494291,1127494179,59.969,59.3
1127494292,1127494247,4.577,59.3
1127494292,4448316172,40.166,59.3
1127494296,2534921859,53.077,59.3
1127494296,1122467920,94.697,46.4
1127494296,1122467938,27.441,46.4
1127494299,3352523932,26.382,59.3
1127494299,1127494358,34.24,59.3
1127494301,1103039559,107.884,49.3
1127494308,1127494179,40.071,59.3
1127494308,4421617882,11.17,59.3
1127494308,1127494289,62.422,59.3
1127494311,1127494315,26.939,59.3
1127494311,1127494187,33.751,59.3
1127494311,1127494181,14.85,59.3
1127494315,1127494311,26.939,59.3
1127494318,1127494221,36.995,59.3
1127494318,3352523932,10.552,59.3
1127494318,1127494188,54.908,59.3
1127494319,1122467892,136.665,46.4
1127494319,1122467887,20.34,46.4
1127494319,1122467900,30.796,46.4
1127494322,426886926,14.099,46.4
1127494322,3485247713,12.45,46.4
1127494322,410456355,41.324,59.3
1127494323,1127494264,58.035,59.3
1127494323,322800785,140.461,49.3
1127494323,2905752629,48.97,49.3
1127494325,3355806048,9.791,46.4
1127494325,3355806015,3.606,46.4
1127494337,1127494278,58.088,59.3
1127494337,1127494289,16.299,59.3
1127494337,1127494348,78.063,59.3
1127494339,3355806016,7.999,59.3
1127494347,4421617882,14.028,59.3
1127494347,1127494226,47.125,59.3
1127494347,4413521095,31.663,46.4
1127494348,1127494337,78.063,59.3
1127494348,1127494244,51.087,49.3
1127494348,1156735383,48.145,49.3
1127494350,3355806018,86.96,59.3
1127494350,1127494279,57.607,49.3
1127494350,1103039605,47.502,49.3
1127494351,4551148205,105.577,46.4
1127494351,321706377,76.466,49.3
1127494351,1099409448,101.956,49.3
1127494354,4448316173,9.24,59.3
1127494354,1122467932,44.538,59.3
1127494358,1127494299,34.24,59.3
1127494358,1122467952,40.104,59.3
1127494363,3335300081,8.121,49.3
1127494363,2630768206,49.898,49.3
1127494363,3355904067,12.682,46.4
1136363645,1136363661,38.873,49.3
1136363645,4429450876,105.753,49.3
1136363661,6994374312,116.744,49.3
1136363661,1136363645,38.873,49.3
1151192772,4413501365,21.852,90.0
1151192786,2001841754,35.9,59.3
1151192786,2001841759,45.135,59.3
1151192786,1168830477,55.699,59.3
1151192825,4421643754,24.958,59.3
1151192825,4448303188,56.266,59.3
1151192825,1151193065,121.181,46.4
1151192837,1151193610,37.371,59.3
1151192837,1151193713,46.109,59.3
1151192864,2384319085,70.579,49.3
1151192864,1099409228,11.311,49.3
1151192864,7765131733,17.866,50.0
1151192867,1373613627,67.661,59.3
1151192867,1151193806,56.082,59.3
1151192879,1151193024,46.247,59.3
1151192879,1151193337,25.169,59.3
1151192915,3306931423,180.047,49.3
1151192923,2141140274,56.468,90.0
1151192923,4413501357,60.068,90.0
1151192926,3114931924,6.74,46.4
1151192926,3368020446,11.095,46.4
1151192945,2383000449,58.12,49.3
1151192945,1099409478,14.67,49.3
1151192945,2937476905,137.511,50.0
1151192948,4419515360,5.038,59.3
1151192948,1151193158,57.919,59.3
1151192956,4421639344,74.21,49.3
1151192976,4421643753,87.236,59.3
1151192976,2905733419,10.137,59.3
1151192982,1676981032,18.49,59.3
1151192982,1115665780,100.184,59.3
1151192988,1151193163,12.981,59.3
1151192988,1151193457,43.832,59.3
1151192988,4419508167,72.606,50.0
1151193015,1151193199,67.001,59.3
1151193015,2905733428,11.59,59.3
1151193015,1151193492,45.964,59.3
1151193015,1163353711,167.533,59.3
1151193024,4421643755,48.233,59.3
1151193024,1151192879,46.247,59.3
1151193036,1084307701,15.604,59.3
1151193036,2383000422,63.994,59.3
1151193036,2383000447,16.19,50.0
1151193058,426882130,155.876,49.3
1151193058,4419546087,128.592,49.3
1151193058,1151193656,67.148,59.3
1151193058,5310722150,8.606,59.3
1151193065,2383000385,73.367,59.3
1151193065,1151193311,76.187,59.3
1151193065,1151192825,121.181,46.4
1151193072,4419515360,61.478,59.3
1151193072,1151193240,143.171,50.0
1151193098,1151193250,45.492,59.3
1151193098,1151193350,17.234,59.3
1151193100,331638848,38.233,49.3
1151193100,1677073453,18.439,49.3
1151193122,1115665665,62.13,59.3
1151193122,1115665690,35.994,59.3
1151193122,1115665734,132.358,59.3
1151193141,2383000381,71.016,59.3
1151193141,2384319124,94.606,49.3
1151193141,2905733426,25.446,49.3
1151193145,4419499760,14.379,50.0
1151193158,1151192948,57.919,59.3
1151193158,2905733428,55.28,59.3
1151193163,1151193337,11.41,59.3
1151193163,1151192988,12.981,59.3
1151193163,322800776,75.022,50.0
1151193181,1163353695,13.082,46.4
1151193181,1163353696,93.423,46.4
1151193181,7765131734,133.563,50.0
1151193197,1099409341,21.601,46.4
1151193197,1099409288,17.129,46.4
1151193197,1151193436,112.215,50.0
1151193199,2905733419,43.348,59.3
1151193199,1151193015,67.001,59.3
1151193199,2905733429,38.237,59.3
1151193208,1151193731,112.772,59.3
1151193208,1168830705,97.832,49.3
1151193208,331638848,44.778,49.3
1151193209,2383000385,34.197,59.3
1151193209,1151193350,24.934,59.3
1151193209,4448303187,12.849,59.3
1151193240,1151193806,12.677,59.3
1151193240,1151193610,25.565,59.3
1151193240,1151193544,246.325,50.0
1151193244,4413501385,17.602,90.0
1151193250,4448303188,22.117,59.3
1151193250,1151193098,45.492,59.3
1151193291,4413415504,30.851,49.3
1151193291,4413415503,14.627,49.3
1151193297,1151193457,58.9,59.3
1151193297,1151193564,44.104,59.3
1151193311,1151193065,76.187,59.3
1151193311,2383000381,80.891,59.3
1151193315,1151193492,146.848,59.3
1151193315,3485172099,5.328,59.3
1151193337,1151192879,25.169,59.3
1151193337,1151193163,11.41,59.3
1151193350,1151193098,17.234,59.3
1151193350,1151193209,24.934,59.3
1151193389,4413501375,21.509,90.0
1151193436,2520278806,59.279,46.4
1151193436,4419115596,61.656,50.0
1151193457,1151192988,43.832,59.3
1151193457,1151193297,58.9,59.3
1151193490,1974739913,80.594,46.4
1151193490,3368020443,17.326,50.0
1151193492,1151193015,45.964,59.3
1151193492,1151193315,146.848,59.3
1151193544,2560226750,62.633,49.3
1151193544,322800776,10.128,49.3
1151193544,1151192988,83.423,50.0
1151193557,1151193731,45.444,59.3
1151193557,4408364459,28.677,59.3
1151193557,1168830441,72.18,59.3
1151193557,1307159353,89.73,59.3
1151193562,1974739833,11.137,46.4
1151193562,3114931924,98.802,46.4
1151193564,1151193297,44.104,59.3
1151193564,1084309671,64.204,59.3
1151193610,1151193240,25.565,59.3
1151193610,1151192837,37.371,59.3
1151193614,4421643755,17.371,59.3
1151193614,2384319144,23.321,49.3
1151193614,4413415504,46.938,49.3
1151193650,3496381395,58.31,49.3
1151193650,5371658201,103.023,49.3
1151193650,1974739875,22.032,49.3
1151193656,2001841759,27.524,59.3
1151193656,1151193058,67.148,59.3
1151193713,1151192837,46.109,59.3
1151193713,2905733429,21.257,59.3
1151193731,1151193208,112.772,59.3
1151193731,1151193557,45.444,59.3
1151193767,2384319107,16.546,49.3
